Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-26111,4065,2424,3,Electronics,Printers,UPI
B-26111,248,145,5,Clothing,Trousers,COD
B-26111,1536,154,1,Clothing,Saree,UPI
B-26112,5701,297,2,Furniture,Chairs,Debit Card
B-26112,4202,627,1,Furniture,Tables,Debit Card
B-26113,2150,1368,1,Electronics,Accessories,COD
B-26114,1212,470,5,Clothing,Hankerchief,Debit Card
B-26115,1132,130,2,Clothing,Hankerchief,COD
B-26116,3534,1477,5,Electronics,Phones,Credit Card
B-26116,1562,366,3,Clothing,Stole,EMI
B-26116,1864,170,4,Furniture,Bookcases,UPI
B-26117,3411,534,4,Electronics,Electronic Games,COD
B-26118,2228,494,4,Electronics,Electronic Games,COD
B-26119,2304,525,3,Furniture,Tables,Debit Card
B-26120,1746,507,5,Electronics,Electronic Games,COD
B-26120,5500,3510,4,Electronics,Electronic Games,UPI
B-26121,5091,1239,2,Furniture,Chairs,COD
B-26121,217,15,5,Clothing,Stole,COD
B-26122,161,110,2,Clothing,Kurti,COD
B-26123,1237,204,4,Clothing,Saree,Debit Card
B-26123,1076,-345,2,Clothing,Stole,COD
B-26124,5415,1751,5,Furniture,Bookcases,UPI
B-26124,3083,618,1,Furniture,Chairs,COD
B-26125,1075,-532,2,Clothing,Saree,EMI
B-26125,1212,216,3,Furniture,Bookcases,COD
B-26126,1740,-125,4,Clothing,Kurti,Debit Card
B-26126,4195,248,2,Furniture,Chairs,Credit Card
B-26127,1005,-343,4,Clothing,Leggings,Credit Card
B-26128,2937,1855,2,Electronics,Printers,UPI
B-26128,1575,64,5,Clothing,Shirt,COD
B-26128,3418,1347,2,Furniture,Bookcases,UPI
B-26129,659,233,3,Electronics,Electronic Games,COD
B-26130,5350,1112,2,Furniture,Chairs,UPI
B-26131,723,314,2,Clothing,Leggings,UPI
B-26131,949,33,2,Clothing,T-shirt,UPI
B-26132,5425,1411,2,Electronics,Printers,Credit Card
B-26133,532,20,3,Clothing,Leggings,Debit Card
B-26134,423,70,3,Clothing,T-shirt,COD
B-26135,1636,-79,2,Clothing,Kurti,UPI
B-26136,1226,701,5,Clothing,Shirt,Debit Card
B-26136,1995,1177,3,Clothing,Stole,COD
B-26137,3742,1364,2,Furniture,Chairs,COD
B-26138,1268,615,1,Clothing,T-shirt,COD
B-26139,4283,1799,5,Electronics,Phones,Credit Card
B-26140,3585,498,5,Electronics,Electronic Games,COD
B-26140,2189,590,5,Electronics,Electronic Games,Credit Card
B-26141,1308,547,2,Electronics,Printers,UPI
B-26142,539,-19,4,Clothing,Leggings,COD
B-26142,1224,-244,2,Clothing,Shirt,UPI
B-26143,752,27,5,Clothing,Kurti,UPI
B-26144,1422,282,3,Furniture,Furnishings,COD
B-26144,1333,-102,3,Clothing,Trousers,UPI
B-26145,619,141,3,Electronics,Printers,UPI
B-26145,3871,1170,3,Electronics,Phones,UPI
B-26146,3201,1623,2,Electronics,Printers,EMI
B-26146,5181,2220,2,Furniture,Tables,UPI
B-26147,188,-93,3,Clothing,Shirt,Credit Card
B-26148,23,-3,5,Clothing,Trousers,Credit Card
B-26148,2752,160,5,Furniture,Bookcases,EMI
B-26149,1891,-339,2,Clothing,Skirt,UPI
B-26150,2348,1354,3,Electronics,Printers,UPI
B-26151,2704,790,5,Furniture,Furnishings,UPI
B-26152,3765,1823,5,Furniture,Chairs,UPI
B-26153,1720,540,3,Clothing,Skirt,UPI
B-26154,4984,1649,5,Furniture,Tables,UPI
B-26154,1838,-825,1,Clothing,Saree,Debit Card
B-26155,479,310,4,Clothing,Kurti,Credit Card
B-26155,4814,2358,5,Electronics,Printers,UPI
B-26156,1763,330,1,Clothing,T-shirt,UPI
B-26157,1799,-607,1,Clothing,Shirt,Credit Card
B-26157,1815,994,2,Electronics,Phones,EMI
B-26158,1946,605,1,Clothing,Hankerchief,UPI
B-26159,179,116,2,Clothing,Stole,COD
B-26159,1807,442,3,Electronics,Accessories,Debit Card
B-26159,2409,95,5,Furniture,Bookcases,EMI
B-26160,3012,235,1,Electronics,Printers,COD
B-26161,1232,395,3,Clothing,Stole,COD
B-26162,1191,-46,5,Clothing,T-shirt,COD
B-26163,739,241,3,Electronics,Accessories,UPI
B-26164,3478,2011,1,Electronics,Printers,COD
B-26164,1013,410,1,Electronics,Electronic Games,COD
B-26165,3608,601,4,Furniture,Bookcases,UPI
B-26165,1988,605,3,Electronics,Accessories,Credit Card
B-26165,4106,896,4,Furniture,Chairs,COD
B-26166,1277,150,2,Electronics,Phones,Credit Card
B-26167,1047,-13,4,Clothing,Kurti,COD
B-26168,1396,929,3,Clothing,Kurti,Credit Card
B-26168,4910,1761,2,Furniture,Tables,Debit Card
B-26168,3050,212,3,Electronics,Phones,Credit Card
B-26169,1669,-825,4,Clothing,Kurti,Credit Card
B-26170,1130,35,4,Furniture,Chairs,COD
B-26171,2860,1088,1,Furniture,Furnishings,UPI
B-26172,4952,815,4,Electronics,Printers,COD
B-26172,4421,582,3,Electronics,Phones,Credit Card
B-26173,1640,220,1,Electronics,Electronic Games,Credit Card
B-26173,5731,1016,2,Electronics,Printers,Credit Card
B-26174,3659,1541,1,Furniture,Tables,UPI
B-26174,1390,376,1,Furniture,Tables,EMI
B-26175,2720,167,5,Furniture,Chairs,COD
B-26176,1905,399,2,Furniture,Chairs,COD
B-26177,1123,707,2,Clothing,Leggings,Credit Card
B-26178,1054,26,5,Clothing,T-shirt,COD
B-26179,1150,-398,2,Clothing,Shirt,UPI
B-26179,1885,-142,2,Clothing,Trousers,COD
B-26180,1848,1278,2,Clothing,Saree,UPI
B-26181,2574,648,4,Furniture,Furnishings,UPI
B-26181,4681,767,1,Furniture,Chairs,UPI
B-26182,1496,137,2,Clothing,Shirt,Credit Card
B-26183,1275,250,2,Electronics,Phones,Credit Card
B-26184,1045,-512,2,Clothing,T-shirt,COD
B-26184,1194,359,5,Electronics,Accessories,COD
B-26185,641,90,1,Clothing,Stole,UPI
B-26185,1252,-487,4,Clothing,Hankerchief,Debit Card
B-26185,4717,1809,1,Electronics,Electronic Games,COD
B-26186,1977,237,5,Furniture,Bookcases,Credit Card
B-26187,297,109,1,Clothing,Stole,UPI
B-26188,1668,-621,1,Clothing,Shirt,Debit Card
B-26188,1792,489,1,Clothing,Trousers,UPI
B-26189,988,401,1,Furniture,Chairs,COD
B-26189,3763,206,5,Furniture,Furnishings,COD
B-26190,5940,363,2,Furniture,Bookcases,COD
B-26190,413,233,2,Electronics,Electronic Games,EMI
B-26190,2000,245,3,Furniture,Chairs,Debit Card
B-26191,4490,577,1,Furniture,Chairs,COD
B-26191,1133,643,2,Clothing,Hankerchief,UPI
B-26191,631,114,1,Electronics,Electronic Games,EMI
B-26192,584,226,5,Clothing,Shirt,Credit Card
B-26192,3590,1837,3,Electronics,Printers,Credit Card
B-26193,2551,527,1,Electronics,Printers,Credit Card
B-26193,5978,429,5,Furniture,Furnishings,UPI
B-26194,1202,-311,5,Clothing,Hankerchief,Debit Card
B-26194,5833,706,2,Furniture,Furnishings,EMI
B-26195,1922,1052,1,Clothing,Trousers,COD
B-26195,3728,141,2,Furniture,Furnishings,COD
B-26195,3060,1048,5,Furniture,Chairs,Credit Card
B-26196,1444,507,3,Clothing,Leggings,COD
B-26196,2722,261,4,Electronics,Printers,Credit Card
B-26197,1683,-615,3,Clothing,Trousers,COD
B-26198,83,41,4,Clothing,Kurti,UPI
B-26199,1267,190,3,Electronics,Printers,UPI
B-26199,2533,1408,5,Electronics,Printers,Credit Card
B-26200,382,252,4,Clothing,T-shirt,Credit Card
B-26200,2961,793,1,Electronics,Electronic Games,Debit Card
B-26201,3769,1653,2,Electronics,Accessories,COD
B-26201,1758,40,4,Clothing,Saree,UPI
B-26202,1452,150,5,Clothing,Trousers,EMI
B-26202,1298,263,2,Furniture,Furnishings,UPI
B-26203,697,270,2,Electronics,Accessories,UPI
B-26204,3530,1176,3,Electronics,Electronic Games,Credit Card
B-26205,4244,2414,5,Electronics,Accessories,Debit Card
B-26206,811,522,1,Clothing,Skirt,UPI
B-26207,1606,2,5,Clothing,Hankerchief,Credit Card
B-26208,4917,1815,3,Furniture,Furnishings,COD
B-26208,5584,2671,3,Electronics,Printers,UPI
B-26209,1390,281,4,Electronics,Phones,COD
B-26210,1032,87,2,Clothing,Kurti,Credit Card
B-26210,1415,-250,1,Clothing,T-shirt,UPI
B-26211,304,119,4,Clothing,Kurti,Credit Card
B-26212,1322,399,2,Electronics,Phones,Credit Card
B-26212,812,-54,5,Clothing,Hankerchief,EMI
B-26212,1631,327,1,Clothing,T-shirt,UPI
B-26213,1956,1256,2,Electronics,Electronic Games,Debit Card
B-26213,2026,651,2,Electronics,Printers,UPI
B-26214,2832,1298,1,Electronics,Printers,Credit Card
B-26215,1642,-392,5,Clothing,T-shirt,Debit Card
B-26215,3327,579,1,Furniture,Bookcases,COD
B-26216,1120,49,4,Clothing,Hankerchief,Debit Card
B-26216,283,-29,1,Clothing,Shirt,Credit Card
B-26217,5,-1,2,Clothing,Leggings,Debit Card
B-26218,947,604,3,Electronics,Electronic Games,Credit Card
B-26218,1615,-723,4,Clothing,Leggings,Credit Card
B-26219,3662,1220,3,Electronics,Printers,Debit Card
B-26219,1967,1316,1,Clothing,Saree,EMI
B-26220,1494,886,3,Clothing,Saree,UPI
B-26220,1486,546,2,Electronics,Accessories,EMI
B-26221,3632,385,3,Electronics,Electronic Games,UPI
B-26221,1982,-531,5,Clothing,Kurti,UPI
B-26222,1105,357,2,Electronics,Printers,EMI
B-26223,5108,2365,1,Furniture,Chairs,COD
B-26224,416,-113,3,Clothing,Kurti,Credit Card
B-26224,130,81,1,Clothing,Trousers,Debit Card
B-26224,4683,1322,2,Electronics,Electronic Games,Credit Card
B-26225,1022,244,3,Clothing,Hankerchief,COD
B-26226,213,21,4,Clothing,Shirt,UPI
B-26227,1800,399,3,Clothing,Shirt,COD
B-26227,5722,2115,4,Furniture,Bookcases,EMI
B-26228,3546,1258,4,Furniture,Chairs,UPI
B-26228,1747,883,4,Electronics,Accessories,Credit Card
B-26229,1546,1004,5,Electronics,Printers,Credit Card
B-26230,5289,1887,1,Furniture,Chairs,COD
B-26231,1494,-671,3,Clothing,Shirt,UPI
B-26232,539,307,3,Clothing,Leggings,COD
B-26232,465,109,5,Clothing,Kurti,COD
B-26233,5608,2611,1,Electronics,Accessories,COD
B-26234,1420,52,2,Clothing,Saree,Debit Card
B-26234,4211,2230,1,Electronics,Accessories,COD
B-26234,69,24,5,Clothing,Hankerchief,EMI
B-26235,402,91,5,Electronics,Phones,COD
B-26235,1679,-84,2,Clothing,T-shirt,Credit Card
B-26235,5238,2515,5,Furniture,Chairs,UPI
B-26236,1225,363,5,Furniture,Bookcases,Debit Card
B-26236,3911,721,1,Electronics,Printers,COD
B-26236,977,-343,2,Clothing,Kurti,COD
B-26237,346,221,3,Clothing,Kurti,UPI
B-26238,612,139,1,Clothing,Trousers,COD
B-26239,595,176,3,Clothing,Saree,Credit Card
B-26240,1378,421,4,Clothing,Trousers,UPI
B-26240,793,-112,2,Clothing,Trousers,Credit Card
B-26241,1992,112,1,Furniture,Furnishings,COD
B-26242,1162,366,4,Clothing,Hankerchief,Debit Card
B-26243,3029,760,1,Electronics,Accessories,COD
B-26243,4207,1787,1,Furniture,Furnishings,Debit Card
B-26244,670,83,5,Clothing,Shirt,COD
B-26244,1251,-460,2,Clothing,Shirt,Debit Card
B-26245,3143,309,5,Electronics,Phones,Debit Card
B-26246,1909,369,5,Electronics,Electronic Games,COD
B-26247,1287,81,1,Clothing,Saree,Credit Card
B-26248,5701,1565,1,Electronics,Phones,Debit Card
B-26249,4331,479,4,Electronics,Electronic Games,COD
B-26249,5289,1712,3,Electronics,Printers,COD
B-26250,1554,666,1,Furniture,Bookcases,UPI
B-26251,1742,599,2,Electronics,Printers,COD
B-26252,5729,2109,4,Electronics,Electronic Games,EMI
B-26253,2612,1661,3,Electronics,Phones,Credit Card
B-26253,283,40,2,Clothing,Hankerchief,EMI
B-26253,3216,1871,4,Electronics,Phones,COD
B-26254,2423,158,4,Electronics,Accessories,UPI
B-26255,5764,1384,4,Furniture,Furnishings,COD
B-26256,751,174,2,Furniture,Bookcases,EMI
B-26257,4663,957,4,Electronics,Accessories,UPI
B-26258,2942,249,3,Furniture,Chairs,UPI
B-26258,2466,803,4,Furniture,Chairs,COD
B-26259,1631,414,1,Clothing,Skirt,COD
B-26260,1380,106,4,Clothing,Leggings,COD
B-26260,1462,794,2,Clothing,Skirt,COD
B-26260,1421,208,2,Furniture,Furnishings,COD
B-26261,985,6,5,Clothing,Stole,UPI
B-26261,1537,145,2,Clothing,T-shirt,Credit Card
B-26262,2622,318,3,Electronics,Printers,COD
B-26262,5591,1885,1,Electronics,Phones,UPI
B-26263,604,-156,2,Clothing,Skirt,Credit Card
B-26263,4718,620,4,Furniture,Furnishings,COD
B-26264,964,52,5,Furniture,Chairs,Credit Card
B-26265,305,-86,1,Clothing,Trousers,Credit Card
B-26265,838,-60,5,Clothing,Stole,UPI
B-26266,1901,988,2,Electronics,Accessories,EMI
B-26266,889,304,1,Electronics,Phones,Debit Card
B-26266,1863,250,2,Clothing,Hankerchief,UPI
B-26267,1135,-346,2,Clothing,Leggings,COD
B-26268,450,181,2,Electronics,Printers,COD
B-26268,447,66,5,Clothing,T-shirt,COD
B-26269,1047,-22,2,Clothing,T-shirt,COD
B-26269,638,127,1,Electronics,Electronic Games,UPI
B-26270,1335,765,3,Clothing,Leggings,COD
B-26271,1348,274,3,Furniture,Furnishings,Credit Card
B-26272,5393,1033,3,Electronics,Printers,COD
B-26272,118,-53,5,Clothing,Skirt,UPI
B-26273,619,-171,1,Clothing,T-shirt,Credit Card
B-26273,3372,1624,2,Electronics,Phones,Debit Card
B-26274,2082,983,1,Furniture,Chairs,Credit Card
B-26275,4948,2051,4,Electronics,Electronic Games,EMI
B-26275,3700,700,3,Electronics,Electronic Games,UPI
B-26276,3589,683,3,Electronics,Printers,COD
B-26276,1605,-8,2,Clothing,T-shirt,UPI
B-26277,5168,248,4,Furniture,Bookcases,COD
B-26278,696,445,2,Clothing,T-shirt,Debit Card
B-26279,3415,1881,1,Electronics,Printers,EMI
B-26279,1100,513,3,Clothing,Trousers,COD
B-26280,1022,74,4,Electronics,Phones,UPI
B-26281,5002,1993,1,Furniture,Tables,COD
B-26282,680,51,3,Electronics,Phones,UPI
B-26282,1243,-374,5,Clothing,Shirt,Credit Card
B-26283,1905,1330,2,Clothing,Stole,EMI
B-26284,4974,2543,3,Electronics,Phones,EMI
B-26284,445,34,3,Clothing,Leggings,COD
B-26284,5885,2832,5,Furniture,Tables,COD
B-26285,3512,1145,1,Furniture,Furnishings,UPI
B-26285,2499,354,2,Furniture,Tables,Credit Card
B-26285,4605,828,2,Electronics,Phones,Credit Card
B-26286,1552,606,3,Clothing,Shirt,UPI
B-26287,1590,965,2,Clothing,Saree,Credit Card
B-26287,1907,1246,1,Clothing,Hankerchief,COD
B-26288,275,31,1,Clothing,Shirt,Credit Card
B-26288,2443,1058,5,Furniture,Tables,COD
B-26289,292,-117,2,Clothing,Kurti,UPI
B-26289,687,222,4,Furniture,Chairs,EMI
B-26290,1710,468,3,Furniture,Furnishings,Debit Card
B-26290,3272,1521,5,Furniture,Chairs,Debit Card
B-26291,1817,-705,2,Clothing,Hankerchief,Credit Card
B-26292,2227,716,5,Furniture,Chairs,COD
B-26292,1413,593,1,Clothing,Hankerchief,UPI
B-26293,4079,1454,3,Furniture,Furnishings,EMI
B-26294,4913,2455,2,Furniture,Chairs,Debit Card
B-26295,5865,1444,5,Furniture,Bookcases,Credit Card
B-26296,507,90,4,Clothing,Saree,COD
B-26296,4349,236,4,Electronics,Accessories,EMI
B-26297,2826,972,3,Furniture,Chairs,Credit Card
B-26298,1591,669,3,Electronics,Electronic Games,COD
B-26299,3876,565,1,Electronics,Electronic Games,UPI
B-26299,1559,219,1,Clothing,Skirt,Credit Card
B-26299,60,5,4,Clothing,Leggings,UPI
B-26300,3724,982,1,Electronics,Phones,EMI
B-26301,1510,100,1,Clothing,Stole,UPI
B-26302,1568,-225,1,Clothing,Shirt,Credit Card
B-26303,1040,577,2,Clothing,Trousers,Debit Card
B-26304,4625,897,2,Furniture,Bookcases,UPI
B-26305,1919,281,4,Electronics,Phones,UPI
B-26306,1465,338,2,Furniture,Bookcases,Debit Card
B-26306,913,433,1,Electronics,Electronic Games,COD
B-26307,920,318,4,Furniture,Chairs,UPI
B-26308,3811,319,4,Electronics,Printers,Credit Card
B-26309,4899,2187,5,Electronics,Electronic Games,COD
B-26309,2534,478,3,Electronics,Electronic Games,Credit Card
B-26310,194,0,2,Clothing,Kurti,Credit Card
B-26311,837,547,3,Clothing,Shirt,UPI
B-26312,5019,1546,3,Furniture,Tables,Debit Card
B-26313,2818,1440,5,Electronics,Accessories,Credit Card
B-26313,4797,2518,1,Electronics,Printers,UPI
B-26314,453,169,5,Electronics,Phones,Credit Card
B-26315,3361,659,3,Furniture,Furnishings,EMI
B-26315,5462,772,1,Furniture,Furnishings,Debit Card
B-26316,5369,1461,3,Electronics,Electronic Games,UPI
B-26317,740,13,3,Clothing,Trousers,UPI
B-26318,1701,152,5,Clothing,Saree,Debit Card
B-26318,1884,851,1,Electronics,Electronic Games,Credit Card
B-26319,1436,-477,4,Clothing,Stole,UPI
B-26319,1600,-709,2,Clothing,T-shirt,EMI
B-26320,1338,-100,1,Clothing,Shirt,Debit Card
B-26320,2357,1031,5,Furniture,Bookcases,UPI
B-26321,1365,-427,5,Clothing,Leggings,COD
B-26321,1216,-379,3,Clothing,Shirt,Debit Card
B-26322,3177,1089,5,Furniture,Furnishings,UPI
B-26322,636,-79,5,Clothing,Leggings,EMI
B-26323,975,-356,4,Clothing,Leggings,COD
B-26323,1634,-276,2,Clothing,Leggings,UPI
B-26324,2094,1065,3,Electronics,Electronic Games,EMI
B-26324,339,-92,1,Clothing,Trousers,Credit Card
B-26325,2615,918,1,Furniture,Chairs,UPI
B-26325,4016,179,1,Furniture,Bookcases,Credit Card
B-26326,736,-160,4,Clothing,T-shirt,EMI
B-26326,2989,1054,2,Furniture,Furnishings,COD
B-26327,1856,-775,4,Clothing,Trousers,UPI
B-26327,3058,1561,3,Electronics,Printers,Credit Card
B-26328,2446,737,2,Furniture,Furnishings,UPI
B-26329,4047,1580,3,Furniture,Furnishings,Credit Card
B-26330,1272,563,5,Clothing,Hankerchief,Debit Card
B-26331,976,388,5,Clothing,Trousers,COD
B-26331,279,107,5,Clothing,Trousers,Credit Card
B-26332,1161,446,1,Furniture,Furnishings,COD
B-26332,4421,2173,2,Electronics,Printers,UPI
B-26333,1856,652,2,Furniture,Furnishings,Credit Card
B-26334,4897,824,1,Furniture,Tables,Debit Card
B-26335,1214,260,1,Electronics,Phones,COD
B-26336,5339,180,3,Furniture,Furnishings,EMI
B-26336,1857,644,2,Electronics,Phones,Credit Card
B-26337,833,72,3,Clothing,Saree,Credit Card
B-26337,1021,-42,3,Clothing,Hankerchief,UPI
B-26338,1093,155,3,Electronics,Accessories,Debit Card
B-26338,1035,-508,4,Clothing,Stole,Credit Card
B-26338,1853,1052,3,Electronics,Electronic Games,Debit Card
B-26339,308,175,5,Clothing,Skirt,COD
B-26340,414,-109,4,Clothing,Skirt,COD
B-26340,4905,1755,4,Furniture,Chairs,Credit Card
B-26340,3610,1508,5,Electronics,Electronic Games,COD
B-26341,1019,351,2,Electronics,Phones,Credit Card
B-26341,1590,463,5,Furniture,Furnishings,UPI
B-26342,534,-142,4,Clothing,Skirt,Debit Card
B-26342,4281,1044,5,Furniture,Bookcases,EMI
B-26343,1696,-548,2,Clothing,Kurti,EMI
B-26343,1662,177,1,Clothing,Leggings,UPI
B-26343,1035,119,5,Electronics,Phones,UPI
B-26344,600,-55,2,Clothing,Hankerchief,UPI
B-26345,631,-291,5,Clothing,Shirt,Credit Card
B-26346,3965,731,3,Furniture,Tables,Credit Card
B-26346,3868,2035,5,Electronics,Electronic Games,Credit Card
B-26347,1284,723,2,Electronics,Accessories,Credit Card
B-26347,4637,1044,5,Electronics,Electronic Games,UPI
B-26348,2908,1746,1,Electronics,Phones,Credit Card
B-26349,1463,176,1,Furniture,Tables,EMI
B-26349,4126,2612,2,Electronics,Electronic Games,UPI
B-26349,3865,941,1,Electronics,Printers,UPI
B-26350,429,230,5,Clothing,Hankerchief,Credit Card
B-26350,442,-112,5,Clothing,Trousers,COD
B-26351,922,303,5,Clothing,Skirt,Debit Card
B-26352,1426,473,5,Furniture,Chairs,EMI
B-26352,763,-135,2,Clothing,Kurti,EMI
B-26353,4900,329,2,Electronics,Printers,Credit Card
B-26354,2900,1408,4,Electronics,Electronic Games,COD
B-26354,4124,2511,2,Electronics,Electronic Games,COD
B-26354,1500,381,5,Clothing,Shirt,COD
B-26355,1977,-529,5,Clothing,Hankerchief,COD
B-26356,681,256,1,Clothing,Saree,UPI
B-26356,1045,265,4,Electronics,Printers,Debit Card
B-26357,1831,-568,1,Clothing,Shirt,EMI
B-26358,5158,3325,2,Electronics,Printers,Debit Card
B-26358,5244,2190,4,Furniture,Chairs,COD
B-26359,4512,683,3,Electronics,Printers,EMI
B-26360,1634,-273,5,Clothing,Kurti,COD
B-26360,642,-8,4,Clothing,Shirt,COD
B-26360,4149,384,5,Furniture,Bookcases,UPI
B-26361,1747,-716,1,Clothing,Trousers,Credit Card
B-26362,3304,610,5,Furniture,Furnishings,UPI
B-26363,1528,618,5,Clothing,Trousers,UPI
B-26364,908,336,1,Electronics,Printers,COD
B-26364,2954,1761,4,Electronics,Electronic Games,COD
B-26365,1818,1179,3,Electronics,Accessories,EMI
B-26366,143,-68,3,Clothing,Leggings,Debit Card
B-26366,1013,-344,1,Clothing,Shirt,Debit Card
B-26367,5339,2242,5,Furniture,Bookcases,COD
B-26368,1417,104,2,Clothing,Skirt,Credit Card
B-26369,414,235,3,Clothing,Kurti,COD
B-26369,1069,545,1,Clothing,Kurti,UPI
B-26370,2964,876,3,Electronics,Printers,Credit Card
B-26370,1091,-182,4,Clothing,Leggings,Debit Card
B-26371,5666,534,5,Electronics,Accessories,COD
B-26371,3195,809,1,Electronics,Electronic Games,Credit Card
B-26372,1009,-101,3,Clothing,Stole,COD
B-26373,1078,-343,2,Clothing,Saree,Debit Card
B-26374,1866,572,2,Electronics,Printers,UPI
B-26375,1713,396,2,Electronics,Printers,Credit Card
B-26376,304,25,4,Electronics,Electronic Games,COD
B-26376,4261,134,4,Furniture,Chairs,UPI
B-26377,1459,21,4,Clothing,Kurti,UPI
B-26377,4101,1395,4,Electronics,Accessories,Debit Card
B-26378,3219,724,4,Furniture,Chairs,EMI
B-26379,1006,-153,1,Clothing,Hankerchief,COD
B-26380,2726,468,3,Electronics,Printers,EMI
B-26381,1750,-476,1,Clothing,Leggings,Debit Card
B-26382,518,299,5,Clothing,Stole,COD
B-26382,4972,3150,2,Electronics,Phones,UPI
B-26383,333,-126,2,Clothing,Shirt,Credit Card
B-26384,2949,600,2,Furniture,Chairs,Credit Card
B-26385,2991,343,1,Furniture,Chairs,Debit Card
B-26386,1045,603,4,Clothing,Kurti,Credit Card
B-26386,1988,912,1,Electronics,Electronic Games,COD
B-26387,1314,263,1,Clothing,Shirt,Credit Card
B-26388,1009,-398,2,Clothing,Leggings,COD
B-26389,345,156,2,Clothing,Leggings,UPI
B-26389,2464,831,1,Furniture,Bookcases,UPI
B-26390,5184,766,3,Electronics,Phones,Credit Card
B-26391,1070,-495,2,Clothing,Saree,Debit Card
B-26391,5600,2486,1,Electronics,Electronic Games,Debit Card
B-26392,3891,867,4,Furniture,Tables,COD
B-26392,1449,-671,4,Clothing,Skirt,Credit Card
B-26392,4354,731,2,Furniture,Tables,UPI
B-26393,2095,1254,5,Electronics,Accessories,EMI
B-26394,1187,-106,3,Clothing,T-shirt,Debit Card
B-26394,1645,817,4,Electronics,Phones,Credit Card
B-26394,1926,-605,5,Clothing,Saree,COD
B-26395,1224,317,2,Clothing,Trousers,Credit Card
B-26395,2185,611,5,Electronics,Accessories,UPI
B-26396,623,-167,1,Clothing,Hankerchief,COD
